text,vader,textblob,bertmulti,mistral
"A cause du ton dont elle lui disait de temps a autre le jour ou je vais avec mon amie a l'Hippodrome, si, s'etant senti malade et ayant pense: peut-etre Odette voudrait bien passer chez moi, il se rappelait brusquement que c'etait justement ce jour-la, il se disait: Ah! non, ce n'est pas la peine de lui demander de venir, j'aurais du y penser plus tot, c'est le jour ou elle va avec son amie a l'Hippodrome.",0.0,0.0,2,0.35
Reservons-nous pour ce qui est possible; c'est inutile de s'user a proposer des choses inacceptables et refusees d'avance.,0.0,0.0,2,0.5
Et ce devoir qui incombait a Odette d'aller a l'Hippodrome et devant lequel Swann s'inclinait ainsi ne lui paraissait pas seulement ineluctable; mais ce caractere de necessite dont il etait empreint semblait rendre plausible et legitime tout ce qui de pres ou de loin se rapportait a lui.,-0.128,0.2,5,0.85
"Si Odette dans la rue ayant recu d'un passant un salut qui avait eveille la jalousie de Swann, elle repondait aux questions de celui-ci en rattachant l'existence de l'inconnu a un des deux ou trois grands devoirs dont elle lui parlait, si, par exemple, elle disait: C'est un monsieur qui etait dans la loge de mon amie avec qui je vais a l'Hippodrome, cette explication calmait les soupcons de Swann, qui en effet trouvait inevitable que l'amie eut d'autre invites qu'Odette dans sa loge a l'Hippodrome, mais n'avait jamais cherche ou reussi a se les figurer.",0.0,0.0,3,0.6
"Ah! comme il eut aime la connaitre, l'amie qui allait a l'Hippodrome, et qu'elle l'y emmenat avec Odette!",0.0,0.0,5,0.9
"Comme il aurait donne toutes ses relations pour n'importe quelle personne qu'avait l'habitude de voir Odette, fut-ce une manucure ou une demoiselle de magasin.",0.0,0.0,3,1.0
Il eut fait pour elles plus de frais que pour des reines.,0.0,0.0,2,0.75
"Ne lui auraient-elles pas fourni, dans ce qu'elles contenaient de la vie d'Odette, le seul calmant efficace pour ses souffrances?",0.0,0.0,2,0.9
"Comme il aurait couru avec joie passer les journees chez telle de ces petites gens avec lesquelles Odette gardait des relations, soit par interet, soit par simplicite veritable.",0.0,0.0,5,0.8
"Comme il eut volontiers elu domicile a jamais au cinquieme etage de telle maison sordide et enviee ou Odette ne l'emmenait pas, et ou, s'il y avait habite avec la petite couturiere retiree dont il eut volontiers fait semblant d'etre l'amant, il aurait presque chaque jour recu sa visite.",0.0,0.0,5,0.8
"Dans ces quartiers presque populaires, quelle existence modeste, abjecte, mais douce, mais nourrie de calme et de bonheur, il eut accepte de vivre indefiniment.",0.0,0.0,4,0.95
"Il arrivait encore parfois, quand, ayant rencontre Swann, elle voyait s'approcher d'elle quelqu'un qu'il ne connaissait pas, qu'il put remarquer sur le visage d'Odette cette tristesse qu'elle avait eue le jour ou il etait venu pour la voir pendant que Forcheville etait la.",0.0,0.0,3,0.5
"Mais c'etait rare; car les jours ou malgre tout ce qu'elle avait a faire et la crainte de ce que penserait le monde, elle arrivait a voir Swann, ce qui dominait maintenant dans son attitude etait l'assurance: grand contraste, peut-etre revanche inconsciente ou reaction naturelle de l'emotion craintive qu'aux premiers temps ou elle l'avait connu, elle eprouvait aupres de lui, et meme loin de lui, quand elle commencait une lettre par ces mots: Mon ami, ma main tremble si fort que je peux a peine ecrire (elle le pretendait du moins et un peu de cet emoi devait etre sincere pour qu'elle desirat d'en feindre davantage).",0.4767,0.3666666666666667,3,0.8
Swann lui plaisait alors.,0.0,0.0,3,0.5
"On ne tremble jamais que pour soi, que pour ceux qu'on aime.",-0.2732,0.0,5,0.95
"Quand notre bonheur n'est plus dans leurs mains, de quel calme, de quelle aisance, de quelle hardiesse on jouit aupres d'eux!",0.0,0.0,5,0.5
"En lui parlant, en lui ecrivant, elle n'avait plus de ces mots par lesquels elle cherchait a se donner l'illusion qu'il lui appartenait, faisant naitre les occasions de dire mon, mien, quand il s'agissait de lui: Vous etes mon bien, c'est le parfum de notre amitie, je le garde, de lui parler de l'avenir, de la mort meme, comme d'une seule chose pour eux deux.",-0.4588,0.0,5,0.95
"Dans ce temps-la, a tout de qu'il disait, elle repondait avec admiration: Vous, vous ne serez jamais comme tout le monde; elle regardait sa longue tete un peu chauve, dont les gens qui connaissaient les succes de Swann pensaient: Il n'est pas regulierement beau si vous voulez, mais il est chic: ce toupet, ce monocle, ce sourire!, et, plus curieuse peut-etre de connaitre ce qu'il etait que desireuse d'etre sa maitresse, elle disait:",0.5983,0.0,5,0.8
--Si je pouvais savoir ce qu'il y a dans cette tete la!,0.0,0.0,5,0.5
"Maintenant, a toutes les paroles de Swann elle repondait d'un ton parfois irrite, parfois indulgent:",0.0,0.0,3,0.3
--Ah! tu ne seras donc jamais comme tout le monde!,-0.2695,0.0,5,0.75
"Elle regardait cette tete qui n'etait qu'un peu plus vieillie par le souci (mais dont maintenant tous pensaient, en vertu de cette meme aptitude qui permet de decouvrir les intentions d'un morceau symphonique dont on a lu le programme, et les ressemblances d'un enfant quand on connait sa parente: Il n'est pas positivement laid si vous voulez, mais il est ridicule: ce monocle, ce toupet, ce sourire!, realisant dans leur imagination suggestionnee la demarcation immaterielle qui separe a quelques mois de distance une tete d'amant de cur et une tete de cocu), elle disait:",-0.5093,0.0,4,0.5
"--Ah! si je pouvais changer, rendre raisonnable ce qu'il y a dans cette tete-la.",0.0,0.0,5,0.5
"Toujours pret a croire ce qu'il souhaitait si seulement les manieres d'etre d'Odette avec lui laissaient place au doute, il se jetait avidement sur cette parole:",0.0,0.0,5,0.65
"--Tu le peux si tu le veux, lui disait-il.",0.0,0.0,2,0.65
"Et il tachait de lui montrer que l'apaiser, le diriger, le faire travailler, serait une noble tache a laquelle ne demandaient qu'a se vouer d'autres femmes qu'elle, entre les mains desquelles il est vrai d'ajouter que la noble tache ne lui eut paru plus qu'une indiscrete et insupportable usurpation de sa liberte.",0.7184,0.6,1,0.5
"Si elle ne m'aimait pas un peu, se disait-il, elle ne souhaiterait pas de me transformer.",0.0,0.0,2,0.5
"Pour me transformer, il faudra qu'elle me voie davantage.",0.0,0.0,3,0.5
"Ainsi trouvait-il dans ce reproche qu'elle lui faisait, comme une preuve d'interet, d'amour peut-etre; et en effet, elle lui en donnait maintenant si peu qu'il etait oblige de considerer comme telles les defenses qu'elle lui faisait d'une chose ou d'une autre.",0.1779,0.0,3,0.6
"Un jour, elle lui declara qu'elle n'aimait pas son cocher, qu'il lui montait peut-etre la tete contre elle, qu'en tous cas il n'etait pas avec lui de l'exactitude et de la deference qu'elle voulait.",0.0,0.0,2,0.5
"Elle sentait qu'il desirait lui entendre dire: Ne le prends plus pour venir chez moi, comme il aurait desire un baiser.",-0.0772,0.0,2,-0.9
"Comme elle etait de bonne humeur, elle le lui dit; il fut attendri.",0.0,0.0,5,0.8
"Le soir, causant avec M. de Charlus avec qui il avait la douceur de pouvoir parler d'elle ouvertement (car les moindres propos qu'il tenait, meme aux personnes qui ne la connaissaient pas, se rapportaient en quelque maniere a elle), il lui dit:",0.0,0.0,3,0.8
"--Je crois pourtant qu'elle m'aime; elle est si gentille pour moi, ce que je fais ne lui est certainement pas indifferent.",-0.2023,0.0,3,0.95
"Et si, au moment d'aller chez elle, montant dans sa voiture avec un ami qu'il devait laisser en route, l'autre lui disait:",0.0,0.0,3,0.35
"--Tiens, ce n'est pas Loredan qui est sur le siege?",0.0,0.0,1,0.5
", avec quelle joie melancolique Swann lui repondait:",0.0,0.0,3,0.6
"--Oh! sapristi non! je te dirai, je ne peux pas prendre Loredan quand je vais rue La Perouse.",0.0,0.0,1,-0.85
"Odette n'aime pas que je prenne Loredan, elle ne le trouve pas bien pour moi; enfin que veux-tu, les femmes, tu sais! je sais que ca lui deplairait beaucoup.",0.0,0.0,2,-0.95
Ah bien oui! je n'aurais eu qu'a prendre Remi! j'en aurais eu une histoire!,0.0,0.0,5,0.8
"Ces nouvelles facons indifferentes, distraites, irritables, qui etaient maintenant celles d'Odette avec lui, certes Swann en souffrait; mais il ne connaissait pas sa souffrance; comme c'etait progressivement, jour par jour, qu'Odette s'etait refroidie a son egard, ce n'est qu'en mettant en regard de ce qu'elle etait aujourd'hui ce qu'elle avait ete au debut, qu'il aurait pu sonder la profondeur du changement qui s'etait accompli.",-0.2732,0.0,2,0.4
"Or ce changement c'etait sa profonde, sa secrete blessure, qui lui faisait mal jour et nuit, et des qu'il sentait que ses pensees allaient un peu trop pres d'elle, vivement il les dirigeait d'un autre cote de peur de trop souffrir.",0.0,0.0,2,0.6
"Il se disait bien d'une facon abstraite: Il fut un temps ou Odette m'aimait davantage, mais jamais il ne revoyait ce temps.",0.0,0.0,3,0.5
"De meme qu'il y avait dans son cabinet une commode qu'il s'arrangeait a ne pas regarder, qu'il faisait un crochet pour eviter en entrant et en sortant, parce que dans un tiroir etaient serres le chrysantheme qu'elle lui avait donne le premier soir ou il l'avait reconduite, les lettres ou elle disait: Que n'y avez-vous oublie aussi votre cur, je ne vous aurais pas laisse le reprendre et: A quelque heure du jour et de la nuit que vous ayez besoin de moi, faites-moi signe et disposez de ma vie, de meme il y avait en lui une place dont il ne laissait jamais approcher son esprit, lui faisant faire s'il le fallait le detour d'un long raisonnement pour qu'il n'eut pas a passer devant elle: c'etait celle ou vivait le souvenir des jours heureux.",0.0,-0.4,2,0.65
Mais sa si precautionneuse prudence fut dejouee un soir qu'il etait alle dans le monde.,0.0,0.0,2,0.5
"C'etait chez la marquise de Saint-Euverte, a la derniere, pour cette annee-la, des soirees ou elle faisait entendre des artistes qui lui servaient ensuite pour ses concerts de charite.",0.0,0.0,4,0.8
"Swann, qui avait voulu successivement aller a toutes les precedentes et n'avait pu s'y resoudre, avait recu, tandis qu'il s'habillait pour se rendre a celle-ci, la visite du baron de Charlus qui venait lui offrir de retourner avec lui chez la marquise, si sa compagnie devait l'aider a s'y ennuyer un peu moins, a s'y trouver moins triste.",-0.2732,0.0,3,0.5
Mais Swann lui avait repondu:,0.0,0.0,3,0.5
--Vous ne doutez pas du plaisir que j'aurais a etre avec vous.,0.0,0.0,3,0.95
Mais le plus grand plaisir que vous puissiez me faire c'est d'aller plutot voir Odette.,0.4588,0.5,3,0.95
Vous savez l'excellente influence que vous avez sur elle.,0.0,0.0,5,0.95
Je crois qu'elle ne sort pas ce soir avant d'aller chez son ancienne couturiere ou du reste elle sera surement contente que vous l'accompagniez.,0.0,0.0,3,0.95
En tous cas vous la trouveriez chez elle avant.,0.0,0.0,3,0.8
Tachez de la distraire et aussi de lui parler raison.,0.0,0.0,5,0.5
Si vous pouviez arranger quelque chose pour demain qui lui plaise et que nous pourrions faire tous les trois ensemble.,0.0,0.0,3,1.0
"Tachez aussi de poser des jalons pour cet ete, si elle avait envie de quelque chose, d'une croisiere que nous ferions tous les trois, que sais-je?",0.0,0.0,3,0.8
"Quant a ce soir, je ne compte pas la voir; maintenant si elle le desirait ou si vous trouviez un joint, vous n'avez qu'a m'envoyer un mot chez Mme de Saint-Euverte jusqu'a minuit, et apres chez moi.",0.0,0.0,2,0.75
"Merci de tout ce que vous faites pour moi, vous savez comme je vous aime.",-0.128,0.0,5,1.0
"Le baron lui promit d'aller faire la visite qu'il desirait apres qu'il l'aurait conduit jusqu'a la porte de l'hotel Saint-Euverte, ou Swann arriva tranquillise par la pensee que M. de Charlus passerait la soiree rue La Perouse, mais dans un etat de melancolique indifference a toutes les choses qui ne touchaient pas Odette, et en particulier aux choses mondaines, qui leur donnait le charme de ce qui, n'etant plus un but pour notre volonte, nous apparait en soi-meme.",-0.0258,0.0,5,0.6
"Des sa descente de voiture, au premier plan de ce resume fictif de leur vie domestique que les maitresses de maison pretendent offrir a leurs invites les jours de ceremonie et ou elles cherchent a respecter la verite du costume et celle du decor, Swann prit plaisir a voir les heritiers des tigres de Balzac, les grooms, suivants ordinaires de la promenade, qui, chapeautes et bottes, restaient dehors devant l'hotel sur le sol de l'avenue, ou devant les ecuries, comme des jardiniers auraient ete ranges a l'entree de leurs parterres.",0.4767,0.0,4,0.6
"La disposition particuliere qu'il avait toujours eue a chercher des analogies entre les etres vivants et les portraits des musees s'exercait encore mais d'une facon plus constante et plus generale; c'est la vie mondaine tout entiere, maintenant qu'il en etait detache, qui se presentait a lui comme une suite de tableaux.",-0.128,0.0,4,0.6
"Dans le vestibule ou, autrefois, quand il etait un mondain, il entrait enveloppe dans son pardessus pour en sortir en frac, mais sans savoir ce qui s'y etait passe, etant par la pensee, pendant les quelques instants qu'il y sejournait, ou bien encore dans la fete qu'il venait de quitter, ou bien deja dans la fete ou on allait l'introduire, pour la premiere fois il remarqua, reveillee par l'arrivee inopinee d'un invite aussi tardif, la meute eparse, magnifique et desuvree de grands valets de pied qui dormaient ca et la sur des banquettes et des coffres et qui, soulevant leurs nobles profils aigus de levriers, se dresserent et, rassembles, formerent le cercle autour de lui.",0.1531,0.0,4,0.7
"L'un d'eux, d'aspect particulierement feroce et assez semblable a l'executeur dans certains tableaux de la Renaissance qui figurent des supplices, s'avanca vers lui d'un air implacable pour lui prendre ses affaires.",0.0,0.0,4,-0.8
